osm_id,osm_type,name,category,city,address,post code,website,lat,lon
26858709,node,Maison Las Clauzes,guest_house,Narbonne,Moux,,http://www.las-clauzes.de/,43.1852149,2.6428937
281291256,node,La table de Fontfroide,restaurant,Narbonne,,,,43.1290066,2.8985744
416523910,node,Le Coustelou,restaurant,Narbonne,"4 Rue du Port, Ventenac-en-Minervois",,,43.2479686,2.8587713
504608888,node,iZYS RESTOBOUTIC,restaurant,Narbonne,,,,42.8779642,3.0491894
510730265,node,,hotel,Narbonne,,,,43.2468522,2.8598488
523856259,node,La Grillade du Chateau,restaurant,Narbonne,"19 Route Neuve, Ventenac-en-Minervois",,,43.2476765,2.858516
566450917,node,,restaurant,Narbonne,,,,42.8928319,2.9765697
622415959,node,chez pierrot,restaurant,Narbonne,,,,43.1536245,3.1631058
888027466,node,Restaurant Le Panoramique,restaurant,Narbonne,,,,43.1318565,3.1404458
977544198,node,Bar Brasserie Le Conti,restaurant,Narbonne,,,,43.2007176,2.7583328
1309525562,node,Port Beach Hotel,hotel,Narbonne,,,,43.1081426,3.0942432
1353717545,node,Maison Allene,hotel,Narbonne,,,,43.201433,2.7575988
1372478777,node,Croque Vacances,restaurant,Narbonne,,,,43.1320534,3.1368367
1375579134,node,Les Canisses,restaurant,Narbonne,,,,43.1320766,3.1374306
1386044358,node,Jardins de Saint-Benoit,hotel,Narbonne,,,,43.0821799,2.695728
1399117563,node,La Grillade Lou Mercat,restaurant,Narbonne,,,,43.2465487,2.8023817
1399587268,node,Les Écluses,restaurant,Narbonne,,,,43.2574713,2.9492769
1399595206,node,Le Comptoir Nature,restaurant,Narbonne,,,,43.266032,2.9044296
1436337436,node,Le Lamparo,restaurant,Narbonne,,,,43.106045,3.0841416
1514152237,node,Mamamouchi,restaurant,Narbonne,,,,43.1182828,3.1194985
1721852363,node,Hôtel de la Clape,hotel,Narbonne,4 Rue des Fleurs,,https://www.hoteldelaclape.com,43.1592649,3.1660721
1721859964,node,Hôtel le Mas Pierrot,hotel,Narbonne,44 Rue du Four à Chaux,,http://www.lemaspierrot.com,43.2065167,3.0782435
1722638838,node,Centre International de Séjour,hotel,Narbonne,"Place Roger Salengro, Narbonne",,https://www.cis-narbonne.com/,43.1854923,3.0034487
1722675946,node,Restaurant Auberge de l'Arbousier,restaurant,Narbonne,50 Avenue de Carcassonne,,http://www.auberge-canaldumidi.com,43.2671132,2.7133802
1722698055,node,Le Temps des Courges,restaurant,Narbonne,3 Rue des Mazels,,http://www.letempsdescourges.com,43.0913927,2.6191302
1722722979,node,Les Grands Buffets,restaurant,Narbonne,,,https://lesgrandsbuffets.com,43.1737792,2.9937338
1722912772,node,Terra Vinéa,attraction,Narbonne,Chemin de la Platrière,,https://www.terra-vinea.com/,43.0516083,2.9276354
1730481486,node,Brasserie CO,restaurant,Narbonne,1 Boulevard Docteur Ferroul,,,43.181257,3.0062069
1730540451,node,Macar,restaurant,Narbonne,"21 Cours de la République, Narbonne",,,43.1828234,3.0053922
1793136838,node,La Forge,restaurant,Narbonne,,,,43.164313,2.8705834
1793136841,node,L'entre deux,restaurant,Narbonne,"16 Rue de Paris, Bizanet",,www.facebook.com/profile.php?id=61551739637039,43.1636367,2.8706316
1874274710,node,Auberge de l'Arbusier,hotel,Narbonne,,,,43.2671291,2.7135063
1874274719,node,En Bonne Compagnie,restaurant,Narbonne,6 Quai des Négociants,,https://www.en-bonne-compagnie.com/,43.2690752,2.7195075
1885878704,node,L'Oasis,restaurant,Narbonne,,,,43.1593753,3.1680654
1885878720,node,La tapenade,restaurant,Narbonne,5 Boulevard de la Méditerranée,,,43.1592403,3.1668504
1885878725,node,L'Albatros,restaurant,Narbonne,,,,43.1593048,3.1666492
1885878729,node,L'Oasis,hotel,Narbonne,,,,43.1593909,3.1678937
1885878732,node,Le Provençal,hotel,Narbonne,,,,43.1598801,3.1665392
1885878737,node,L'ensoleillade,restaurant,Narbonne,,,,43.1593909,3.1665634
1885878740,node,L'air marin,restaurant,Narbonne,,,,43.159477,3.1663059
1885878742,node,Hôtel de la Clape,restaurant,Narbonne,4 Rue des Fleurs,,,43.1593283,3.166161
1885878743,node,L'Arlequin,restaurant,Narbonne,,,,43.15952,3.1682639
1885901059,node,Le Mirage,restaurant,Narbonne,,,,43.15961,3.1660323
1885901062,node,Une table au Sud,restaurant,Narbonne,,,,43.1595377,3.1649084
1885919509,node,La Caravelle,hotel,Narbonne,10 Promenade du Front de Mer (plage),,,43.1584048,3.1667565
1911982955,node,Le Palmarium,restaurant,Narbonne,,,,43.1816814,3.1931752
1930600048,node,Café du Théâtre,restaurant,Narbonne,,,,43.1370496,2.6995567
1935504537,node,Le Saint-Laurent,restaurant,Narbonne,"13 Avenue de Narbonne, Saint-Laurent-de-la-Cabrerisse",,,43.0846308,2.699589
1950442230,node,La Luciole,restaurant,Narbonne,,,,43.1776099,2.7854674
1986713464,node,La Jument Verte,restaurant,Narbonne,"2 Rue Mondonville, Narbonne",,,43.1825964,3.0061919
1986713479,node,La Salle Verte,restaurant,Narbonne,,,,43.1831135,3.0062998
2032007271,node,O Gatouna,restaurant,Narbonne,2 Avenue de Laroque,,,42.9588945,2.6042519
2032066920,node,Le Référent,restaurant,Narbonne,Route des Corbières,,,42.95988,2.5303433
2232000656,node,Hostellerie du Vieux Moulin,hotel,Narbonne,,,,42.8640421,2.5659678
2241206146,node,Le Grand Soleil,restaurant,Narbonne,1 Ilot 1 les Flamants Roses,,https://eo-family.com/grand-soleil/,43.0970783,3.1113611
2241285744,node,Le Tamarin,restaurant,Narbonne,,,,43.1099813,3.0949714
2272622584,node,Flunch,restaurant,Narbonne,,,,43.177917,3.0264795
2291488064,node,La terrasse,restaurant,Narbonne,,,,43.2873598,2.971206
2328301745,node,Mon Grain de Sel,restaurant,Narbonne,,,,42.8788195,2.5044039
2329470864,node,La rôtisserie Médiévale,restaurant,Narbonne,"Château, Villerouge-Termenès",,,43.0069056,2.6265723
2329470877,node,La Taverne,restaurant,Narbonne,Villerouge-Termenès,,,43.0064676,2.6269124
2329488485,node,La Talariane,restaurant,Narbonne,"8 Avenue du Termenès, Talairan",,https://www.restaurant-la-talariane.fr/,43.0517492,2.6621834
2330557866,node,Le Moulin Neuf,restaurant,Narbonne,,,http://moulin-neuf-lanet.com/,42.9645919,2.4880504
2330565167,node,La Fargo,hotel,Narbonne,,,,43.0575884,2.5982249
2410880254,node,Bistro des Beaux-Arts,restaurant,Narbonne,,,,43.1238309,2.9928248
2410880255,node,Le Portanel,restaurant,Narbonne,,,,43.1246568,2.9939905
2410880256,node,Les Jardins de Bages,restaurant,Narbonne,"2 Place Juin 1907, Bages",,,43.1235669,2.9925928
2421039349,node,Le Monoi Plage,restaurant,Narbonne,,,,43.1809331,3.1956
2432275560,node,Le Café du Midi,restaurant,Narbonne,"1 Place aux Herbes, Bize-Minervois",,https://www.facebook.com/cafedumidiabize/,43.3177966,2.8719784
2432314724,node,La Bastide Cabezac,hotel,Narbonne,"18, Bize-Minervois",,https://hotel-bastidecabezac.fr/,43.2968098,2.8696018
2432314732,node,La Bonne Franquette,restaurant,Narbonne,"10 Route de Carcassonne, Bize-Minervois",,https://fr.restaurantguru.com/Pizzeria-de-Cabezac-Bize-Minervois,43.2990463,2.8711929
2439155870,node,Le 87,restaurant,Narbonne,,,,43.2292513,2.848496
2448118648,node,Le Cers,restaurant,Narbonne,,,,43.18733,2.7174527
2448138035,node,Lo Ribairene,hotel,Narbonne,,,,43.1874417,2.7164868
2452100310,node,L'Ardoise d'Antonin,restaurant,Narbonne,,,,43.106843,3.0874531
2452100314,node,Largada,restaurant,Narbonne,"4 Boulevard Victor Hugo, Gruissan",,,43.1060351,3.0861019
2452100319,node,La Cranquette,restaurant,Narbonne,,,,43.1067841,3.0856716
2452100325,node,Le Joffre,restaurant,Narbonne,3 Rue Espert,,,43.1071076,3.0863124
2452100332,node,Le Sarment,restaurant,Narbonne,3 Boulevard Victor Hugo,,,43.1061927,3.0862791
2452100335,node,Le Sud,restaurant,Narbonne,,,,43.1060695,3.0860107
2452100338,node,Les Pizzas d'Antonin,restaurant,Narbonne,,,,43.1070148,3.087438
2452100341,node,La Tavola,restaurant,Narbonne,17 Rue de la République,,,43.1067423,3.0854967
2452113778,node,La Cambuse du Saunier,restaurant,Narbonne,,,,43.0966902,3.084939
2462924532,node,L'Ô à la Bouche,restaurant,Narbonne,,,,43.2663708,2.9033954
2475513070,node,La Guinguette,restaurant,Narbonne,"Rue de la Fontaine Fraîche, Argens-Minervois",,https://www.laguinguette-restaurant.com/,43.2407099,2.7654043
2478253126,node,Le Clos de Mauzac,restaurant,Narbonne,,,,43.1300099,2.6490673
2478785468,node,Aux Vents d'Anges,restaurant,Narbonne,,,,43.1302301,3.1296212
2499704577,node,Le Foudre,restaurant,Narbonne,2 Chemin du Carretal,,,43.2703369,2.7195842
2499826256,node,La Péniche,restaurant,Narbonne,19 Quai des Tonneliers,,,43.2683165,2.7185142
2507458579,node,Auberge du Somail,restaurant,Narbonne,Chemin de halage,,,43.2660841,2.904379
2509580116,node,Le Chat qui Pêche,restaurant,Narbonne,"Rue du Port, Argeliers",,,43.3132735,2.9201667
2512599519,node,La Cascade,restaurant,Narbonne,"9 Avenue des Quatre Chemins, Moussan",,,43.2286772,2.9460032
2575063155,node,L'entrepôte,restaurant,Narbonne,"32 Boulevard de la Promenade, Lagrasse",,https://affenage.e-monsite.com/,43.0899634,2.6202573
2665062855,node,La Cocotte Fêlée,restaurant,Narbonne,"2 Boulevard de la Promenade, Lagrasse",,https://la-cocotte-felee.edan.io/,43.0912274,2.6206534
2665062861,node,Café Brasserie de la Promenade,restaurant,Narbonne,"8 Boulevard de la Promenade, Lagrasse",,,43.0909784,2.6205802
2782898045,node,Lokanta,restaurant,Narbonne,,,,43.1868942,3.010743
2862299762,node,La Petite Maison,restaurant,Narbonne,"12 Boulevard de la Promenade, Lagrasse",,https://la-petite-maison.eatbu.com/,43.0906024,2.6204504
2878040902,node,Chez Marco Pizza,restaurant,Narbonne,105 Rue de la Vixiège,,https://www.chezmarcopizza.com/,42.8579663,3.0394291
2887420215,node,Courtepaille,restaurant,Narbonne,,,,43.167684,2.9872626
2887420216,node,La Résidence,hotel,Narbonne,6 Rue du 1er Mai,,,43.1849916,3.0020402
3102623136,node,Auberge Côté Jardin,hotel,Narbonne,,,http://www.aubergecotejardin.com,43.1874014,2.7182201
3102623137,node,Auberge Côté Jardin,hotel,Narbonne,,,http://www.aubergecotejardin.com,43.1874074,2.7182763
3183854786,node,Deylem,restaurant,Narbonne,,,,43.1900388,3.006297
3183854788,node,Hôtel Alsace,hotel,Narbonne,,,,43.1904309,3.0065032
3183854789,node,Hôtel de la Gare,hotel,Narbonne,,,,43.190038,3.006787
3183854790,node,Grill lounge,restaurant,Narbonne,5 Avenue Pierre Semard,,,43.1900946,3.0067009
3183854791,node,Destination 40,restaurant,Narbonne,2 Avenue Pierre Semard,,,43.1900985,3.0061748
3183854794,node,Le Loft,restaurant,Narbonne,,,,43.1896071,3.0057496
3183854796,node,Le Petit Comptoir,restaurant,Narbonne,4 Boulevard Marechal Joffre,,https://www.petitcomptoir.com/,43.1845735,2.9996046
3373819096,node,Pizza,restaurant,Narbonne,,,,43.052047,2.663965
3455366850,node,Lou Cabanaïre,restaurant,Narbonne,"4 Avenue de la Mer, Fleury",,https://www.loucabanaire.com/,43.2172765,3.2316565
3589359097,node,Camping La Pinede,hotel,Narbonne,,,,43.2049187,2.7513212
3601335290,node,,restaurant,Narbonne,,,,43.0579657,2.598983
3659010603,node,,restaurant,Narbonne,,,https://rivesdescorbieres.com/,42.8490791,3.0422637
3673545295,node,l'estagnol,restaurant,Narbonne,,,,43.181701,3.0050694
3719140759,node,Auberge de Cucugnan,restaurant,Narbonne,,,,42.8510041,2.6028723
3719140761,node,Bar du Vigneron,restaurant,Narbonne,,,,42.850824,2.6031754
3741311369,node,Les Vieilles Nouvelles,restaurant,Narbonne,19 Grande Rue,,,43.1070714,3.0866173
3741311372,node,Le bouchon,restaurant,Narbonne,,,,43.1100478,3.0939432
3741311373,node,Le bouquet garni,restaurant,Narbonne,,,,43.1098762,3.0946726
3879124103,node,Chez Pierrot,restaurant,Narbonne,,,,43.2056374,3.0799578
3931967367,node,Le C Boutique Hôtel,hotel,Narbonne,15 Rue Suffren,,https://www.cboutiquehotel.fr/,43.1842449,3.0101976
3942143264,node,Restaurant l'Étang,restaurant,Narbonne,67 Avenue du Languedoc,,,42.9331742,3.0353498
3977668332,node,Appart'City Narbonne,hotel,Narbonne,,,,43.1857119,3.0091747
4084094288,node,Le Canotier,restaurant,Narbonne,,,,43.2163389,3.232123
4104662079,node,L'Athena,restaurant,Narbonne,300 Rue du Kercorb,,,42.859231,3.045002
4331400990,node,Dolce Italia,restaurant,Narbonne,72 Rue Droite,,,43.1854238,3.0053686
4467105491,node,Le Figuier,restaurant,Narbonne,27 Cours Mirabeau,,,43.1827628,3.0035606
4497524242,node,Les Tonneliers,restaurant,Narbonne,23 Quai des Tonneliers,,,43.2682722,2.7183357
4497524246,node,Le Bistrot Gourmand,restaurant,Narbonne,"56 Avenue de Carcassonne, Homps",,https://www.bistrot-gourmand-homps.com/,43.2670178,2.7128318
4575162327,node,Brasserie Le France,restaurant,Narbonne,"33 Cours de la République, Narbonne",,,43.1825665,3.0060294
4575162328,node,En Face,restaurant,Narbonne,"27 Cours de la République, Narbonne",,,43.1826712,3.0057666
